stage,query_ids,sb_mb,work_mem_mb,plan_supported,missing_plan_anchors,plan_anchors,prediction_sources,prediction_confidence,dynamic_peak_mb,spill_temp_mb,spill_io_mb,spill_io_mib_s,spilling_operators,infeasible_no_spill_operators,raw_os_capacity_mb,os_capacity_mb,predicted_memavailable_mb,memory_safe,tp_accesses,tp_sb_hits,tp_os_hits,tp_disk_misses,tp_sb_hit_rate,tp_os_cond_hit_rate,tp_combined_hit_rate,tp_refaults,tp_active_refaults,os_evictions,os_streaming_evictions,synthetic_spill_pages,tp_disk_io_mb,predicted_physical_io_mb,memory_footprint_mb,dynamic_pool_safe,available_dynamic_pool_mb,dynamic_pool_excess_mb
stage5_tp_surge,1;3;5;7,8192,1024,True,q7:q7_p2,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p2:synthesized,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:source+same_query_trace,0.75,4538.0,3548.449,9946.623,5.126899,2,0,18773.0,18773.0,19255.612,True,6821992,6816202,0,5790,0.99915127,0.0,0.99915127,0,0,367143,367143,7096,2895.0,12841.623,12730.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,128,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,26837.0,26732.908,21668.766,True,6821992,5823724,992478,5790,0.85366913,0.99419995,0.99915127,0,0,347564,347564,566,2895.0,6311.633,4530.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,256,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,26709.0,26604.908,21631.365,True,6821992,6268071,548131,5790,0.91880363,0.98954725,0.99915127,0,0,347792,347792,566,2895.0,6311.633,4658.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,512,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,26453.0,26348.908,21556.562,True,6821992,6621744,194458,5790,0.9706467,0.97108585,0.99915127,0,0,348165,348165,566,2895.0,6311.633,4914.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1024,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,25941.0,25836.908,21406.955,True,6821992,6780641,35561,5790,0.99393857,0.8599792,0.99915127,0,0,348947,348947,566,2895.0,6311.633,5426.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1504,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,25461.0,25356.908,21266.699,True,6821992,6801307,14895,5790,0.99696789,0.72008702,0.99915127,0,0,349810,349810,566,2895.0,6311.633,5906.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,2048,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,24917.0,24812.908,21107.742,True,6821992,6808474,7728,5790,0.99801847,0.5716822,0.99915127,0,0,350840,350840,566,2895.0,6311.633,6450.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,4096,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,22869.0,22764.908,20509.317,True,6821992,6815257,945,5790,0.99901275,0.1403118,0.99915127,0,0,353882,353882,566,2895.0,6311.633,8498.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,8192,1137,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4402.0,283.454,3416.633,1.761073,1,0,18773.0,18668.908,19312.466,True,6821992,6816202,0,5790,0.99915127,0.0,0.99915127,0,0,360364,360364,566,2895.0,6311.633,12594.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,128,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,26837.0,26727.474,21663.332,True,6821992,5823724,992478,5790,0.85366913,0.99419995,0.99915127,0,0,346988,346988,0,2895.0,2895.0,4543.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,256,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,26709.0,26599.474,21625.93,True,6821992,6268071,548131,5790,0.91880363,0.98954725,0.99915127,0,0,347205,347205,0,2895.0,2895.0,4671.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,512,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,26453.0,26343.474,21551.127,True,6821992,6621744,194458,5790,0.9706467,0.97108585,0.99915127,0,0,347577,347577,0,2895.0,2895.0,4927.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1024,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,25941.0,25831.474,21401.521,True,6821992,6780641,35561,5790,0.99393857,0.8599792,0.99915127,0,0,348350,348350,0,2895.0,2895.0,5439.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1504,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,25461.0,25351.474,21261.265,True,6821992,6801307,14895,5790,0.99696789,0.72008702,0.99915127,0,0,349213,349213,0,2895.0,2895.0,5919.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,2048,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,24917.0,24807.474,21102.308,True,6821992,6808474,7728,5790,0.99801847,0.5716822,0.99915127,0,0,350244,350244,0,2895.0,2895.0,6463.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,4096,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,22869.0,22759.474,20503.882,True,6821992,6815257,945,5790,0.99901275,0.1403118,0.99915127,0,0,353279,353279,0,2895.0,2895.0,8511.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,8192,1150,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4415.0,0.0,0.0,0.0,0,0,18773.0,18663.474,19307.031,True,6821992,6816202,0,5790,0.99915127,0.0,0.99915127,0,0,359776,359776,0,2895.0,2895.0,12607.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,128,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,26837.0,26703.227,21639.085,True,6821992,5823724,992478,5790,0.85366913,0.99419995,0.99915127,0,0,347010,347010,0,2895.0,2895.0,4601.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,256,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,26709.0,26575.227,21601.684,True,6821992,6268071,548131,5790,0.91880363,0.98954725,0.99915127,0,0,347235,347235,0,2895.0,2895.0,4729.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,512,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,26453.0,26319.227,21526.881,True,6821992,6621744,194458,5790,0.9706467,0.97108585,0.99915127,0,0,347604,347604,0,2895.0,2895.0,4985.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1024,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,25941.0,25807.227,21377.274,True,6821992,6780641,35561,5790,0.99393857,0.8599792,0.99915127,0,0,348381,348381,0,2895.0,2895.0,5497.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,1504,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,25461.0,25327.227,21237.018,True,6821992,6801307,14895,5790,0.99696789,0.72008702,0.99915127,0,0,349245,349245,0,2895.0,2895.0,5977.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,2048,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,24917.0,24783.227,21078.061,True,6821992,6808474,7728,5790,0.99801847,0.5716822,0.99915127,0,0,350274,350274,0,2895.0,2895.0,6521.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,4096,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,22869.0,22735.227,20479.636,True,6821992,6815257,945,5790,0.99901275,0.1403118,0.99915127,0,0,353320,353320,0,2895.0,2895.0,8569.0,True,15291.0,0.0
stage5_tp_surge,1;3;5;7,8192,1208,True,,q1:q1_p1@256;q3:q3_p1@256;q5:q5_p1@256;q7:q7_p1@256,q1:same_plan_trace;q3:same_plan_trace;q5:same_plan_trace;q7:same_plan_trace,0.95,4473.0,0.0,0.0,0.0,0,0,18773.0,18639.227,19282.785,True,6821992,6816202,0,5790,0.99915127,0.0,0.99915127,0,0,359814,359814,0,2895.0,2895.0,12665.0,True,15291.0,0.0
